x,y,model,estimate,model_new
0.9047619047619048,1,Random forest,0.915,Random forest (0.915)
0.9523809523809523,1,Random forest,0.915,Random forest (0.915)
1,1,Random forest,0.915,Random forest (0.915)
0,0,Ridge,0.915,Ridge (0.915)
0,0.011904761904761904,Ridge,0.915,Ridge (0.915)
0,0.023809523809523808,Ridge,0.915,Ridge (0.915)
0,0.03571428571428571,Ridge,0.915,Ridge (0.915)
0,0.047619047619047616,Ridge,0.915,Ridge (0.915)
0,0.05952380952380952,Ridge,0.915,Ridge (0.915)
0,0.07142857142857142,Ridge,0.915,Ridge (0.915)
0,0.08333333333333333,Ridge,0.915,Ridge (0.915)
0,0.09523809523809523,Ridge,0.915,Ridge (0.915)
0,0.10714285714285714,Ridge,0.915,Ridge (0.915)
0,0.11904761904761904,Ridge,0.915,Ridge (0.915)
0,0.13095238095238096,Ridge,0.915,Ridge (0.915)
0,0.14285714285714285,Ridge,0.915,Ridge (0.915)
0,0.15476190476190477,Ridge,0.915,Ridge (0.915)
0,0.16666666666666666,Ridge,0.915,Ridge (0.915)
0,0.17857142857142858,Ridge,0.915,Ridge (0.915)
0,0.19047619047619047,Ridge,0.915,Ridge (0.915)
0,0.21428571428571427,Ridge,0.915,Ridge (0.915)
0,0.2261904761904762,Ridge,0.915,Ridge (0.915)
0,0.25,Ridge,0.915,Ridge (0.915)
0,0.2619047619047619,Ridge,0.915,Ridge (0.915)
0,0.27380952380952384,Ridge,0.915,Ridge (0.915)
0,0.2857142857142857,Ridge,0.915,Ridge (0.915)
0,0.2976190476190476,Ridge,0.915,Ridge (0.915)
0,0.30952380952380953,Ridge,0.915,Ridge (0.915)
0,0.3333333333333333,Ridge,0.915,Ridge (0.915)
0,0.34523809523809523,Ridge,0.915,Ridge (0.915)
0,0.35714285714285715,Ridge,0.915,Ridge (0.915)
0,0.36904761904761907,Ridge,0.915,Ridge (0.915)
0,0.38095238095238093,Ridge,0.915,Ridge (0.915)
0,0.40476190476190477,Ridge,0.915,Ridge (0.915)
0,0.4166666666666667,Ridge,0.915,Ridge (0.915)
0,0.42857142857142855,Ridge,0.915,Ridge (0.915)
0,0.44047619047619047,Ridge,0.915,Ridge (0.915)
0,0.4523809523809524,Ridge,0.915,Ridge (0.915)
0,0.4642857142857143,Ridge,0.915,Ridge (0.915)
0,0.47619047619047616,Ridge,0.915,Ridge (0.915)
0,0.4880952380952381,Ridge,0.915,Ridge (0.915)
0,0.5,Ridge,0.915,Ridge (0.915)
0,0.5119047619047619,Ridge,0.915,Ridge (0.915)
0,0.5238095238095238,Ridge,0.915,Ridge (0.915)
0,0.5357142857142857,Ridge,0.915,Ridge (0.915)
0,0.5476190476190477,Ridge,0.915,Ridge (0.915)
0,0.5595238095238095,Ridge,0.915,Ridge (0.915)
0,0.5714285714285714,Ridge,0.915,Ridge (0.915)
0,0.5833333333333334,Ridge,0.915,Ridge (0.915)
0,0.5952380952380952,Ridge,0.915,Ridge (0.915)
0,0.6071428571428571,Ridge,0.915,Ridge (0.915)
0,0.6190476190476191,Ridge,0.915,Ridge (0.915)
0,0.6309523809523809,Ridge,0.915,Ridge (0.915)
0,0.6428571428571429,Ridge,0.915,Ridge (0.915)
0,0.6547619047619048,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.6547619047619048,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.6666666666666666,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.6785714285714286,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.6904761904761905,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7023809523809523,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7142857142857143,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7261904761904762,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7380952380952381,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.75,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7619047619047619,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7738095238095238,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7857142857142857,Ridge,0.915,Ridge (0.915)
0.047619047619047616,0.7976190476190477,Ridge,0.915,Ridge (0.915)
0.09523809523809523,0.7976190476190477,Ridge,0.915,Ridge (0.915)
0.09523809523809523,0.8095238095238095,Ridge,0.915,Ridge (0.915)
0.14285714285714285,0.8095238095238095,Ridge,0.915,Ridge (0.915)
0.14285714285714285,0.8214285714285714,Ridge,0.915,Ridge (0.915)
0.19047619047619047,0.8214285714285714,Ridge,0.915,Ridge (0.915)
0.19047619047619047,0.8333333333333334,Ridge,0.915,Ridge (0.915)
0.23809523809523808,0.8333333333333334,Ridge,0.915,Ridge (0.915)
0.23809523809523808,0.8452380952380952,Ridge,0.915,Ridge (0.915)
0.23809523809523808,0.8571428571428571,Ridge,0.915,Ridge (0.915)
0.23809523809523808,0.8690476190476191,Ridge,0.915,Ridge (0.915)
0.23809523809523808,0.8809523809523809,Ridge,0.915,Ridge (0.915)
0.2857142857142857,0.8809523809523809,Ridge,0.915,Ridge (0.915)
0.2857142857142857,0.8928571428571429,Ridge,0.915,Ridge (0.915)
0.3333333333333333,0.8928571428571429,Ridge,0.915,Ridge (0.915)
0.3333333333333333,0.9047619047619048,Ridge,0.915,Ridge (0.915)
0.38095238095238093,0.9047619047619048,Ridge,0.915,Ridge (0.915)
0.42857142857142855,0.9047619047619048,Ridge,0.915,Ridge (0.915)
0.42857142857142855,0.9166666666666666,Ridge,0.915,Ridge (0.915)
0.47619047619047616,0.9166666666666666,Ridge,0.915,Ridge (0.915)
0.47619047619047616,0.9285714285714286,Ridge,0.915,Ridge (0.915)
0.5238095238095238,0.9285714285714286,Ridge,0.915,Ridge (0.915)
0.5238095238095238,0.9404761904761905,Ridge,0.915,Ridge (0.915)
0.5714285714285714,0.9404761904761905,Ridge,0.915,Ridge (0.915)
0.6190476190476191,0.9404761904761905,Ridge,0.915,Ridge (0.915)
0.6190476190476191,0.9523809523809523,Ridge,0.915,Ridge (0.915)
0.6666666666666666,0.9523809523809523,Ridge,0.915,Ridge (0.915)
0.6666666666666666,0.9642857142857143,Ridge,0.915,Ridge (0.915)
0.6666666666666666,0.9761904761904762,Ridge,0.915,Ridge (0.915)
0.7142857142857143,0.9761904761904762,Ridge,0.915,Ridge (0.915)
0.7619047619047619,0.9761904761904762,Ridge,0.915,Ridge (0.915)
0.7619047619047619,0.9880952380952381,Ridge,0.915,Ridge (0.915)
0.7619047619047619,1,Ridge,0.915,Ridge (0.915)
0.8095238095238095,1,Ridge,0.915,Ridge (0.915)
0.8571428571428571,1,Ridge,0.915,Ridge (0.915)
0.9047619047619048,1,Ridge,0.915,Ridge (0.915)
0.9523809523809523,1,Ridge,0.915,Ridge (0.915)
1,1,Ridge,0.915,Ridge (0.915)
0,0,Support vector machine,0.893,Support vector machine (0.893)
0,0.011904761904761904,Support vector machine,0.893,Support vector machine (0.893)
0,0.023809523809523808,Support vector machine,0.893,Support vector machine (0.893)
0,0.047619047619047616,Support vector machine,0.893,Support vector machine (0.893)
0,0.05952380952380952,Support vector machine,0.893,Support vector machine (0.893)
0,0.07142857142857142,Support vector machine,0.893,Support vector machine (0.893)
0,0.09523809523809523,Support vector machine,0.893,Support vector machine (0.893)
0,0.10714285714285714,Support vector machine,0.893,Support vector machine (0.893)
0,0.11904761904761904,Support vector machine,0.893,Support vector machine (0.893)
0,0.13095238095238096,Support vector machine,0.893,Support vector machine (0.893)
0,0.14285714285714285,Support vector machine,0.893,Support vector machine (0.893)
0,0.15476190476190477,Support vector machine,0.893,Support vector machine (0.893)
0,0.16666666666666666,Support vector machine,0.893,Support vector machine (0.893)
0,0.17857142857142858,Support vector machine,0.893,Support vector machine (0.893)
0,0.19047619047619047,Support vector machine,0.893,Support vector machine (0.893)
0,0.20238095238095238,Support vector machine,0.893,Support vector machine (0.893)
0,0.21428571428571427,Support vector machine,0.893,Support vector machine (0.893)
0,0.2261904761904762,Support vector machine,0.893,Support vector machine (0.893)
0,0.23809523809523808,Support vector machine,0.893,Support vector machine (0.893)
0,0.25,Support vector machine,0.893,Support vector machine (0.893)
0,0.2619047619047619,Support vector machine,0.893,Support vector machine (0.893)
0,0.2857142857142857,Support vector machine,0.893,Support vector machine (0.893)
0,0.2976190476190476,Support vector machine,0.893,Support vector machine (0.893)
0,0.30952380952380953,Support vector machine,0.893,Support vector machine (0.893)
0,0.32142857142857145,Support vector machine,0.893,Support vector machine (0.893)
0,0.3333333333333333,Support vector machine,0.893,Support vector machine (0.893)
0,0.34523809523809523,Support vector machine,0.893,Support vector machine (0.893)
0,0.35714285714285715,Support vector machine,0.893,Support vector machine (0.893)
0,0.36904761904761907,Support vector machine,0.893,Support vector machine (0.893)
0,0.38095238095238093,Support vector machine,0.893,Support vector machine (0.893)
0,0.39285714285714285,Support vector machine,0.893,Support vector machine (0.893)
0,0.40476190476190477,Support vector machine,0.893,Support vector machine (0.893)
0,0.4166666666666667,Support vector machine,0.893,Support vector machine (0.893)
0,0.44047619047619047,Support vector machine,0.893,Support vector machine (0.893)
0,0.4523809523809524,Support vector machine,0.893,Support vector machine (0.893)
0,0.4642857142857143,Support vector machine,0.893,Support vector machine (0.893)
0,0.47619047619047616,Support vector machine,0.893,Support vector machine (0.893)
0,0.4880952380952381,Support vector machine,0.893,Support vector machine (0.893)
0,0.5,Support vector machine,0.893,Support vector machine (0.893)
0,0.5119047619047619,Support vector machine,0.893,Support vector machine (0.893)
0,0.5238095238095238,Support vector machine,0.893,Support vector machine (0.893)
0,0.5357142857142857,Support vector machine,0.893,Support vector machine (0.893)
0,0.5476190476190477,Support vector machine,0.893,Support vector machine (0.893)
0,0.5595238095238095,Support vector machine,0.893,Support vector machine (0.893)
0,0.5714285714285714,Support vector machine,0.893,Support vector machine (0.893)
0,0.5833333333333334,Support vector machine,0.893,Support vector machine (0.893)
0,0.5952380952380952,Support vector machine,0.893,Support vector machine (0.893)
0,0.6071428571428571,Support vector machine,0.893,Support vector machine (0.893)
0,0.6190476190476191,Support vector machine,0.893,Support vector machine (0.893)
0,0.6309523809523809,Support vector machine,0.893,Support vector machine (0.893)
0,0.6428571428571429,Support vector machine,0.893,Support vector machine (0.893)
0,0.6547619047619048,Support vector machine,0.893,Support vector machine (0.893)
0.047619047619047616,0.6547619047619048,Support vector machine,0.893,Support vector machine (0.893)
0.047619047619047616,0.6666666666666666,Support vector machine,0.893,Support vector machine (0.893)
0.047619047619047616,0.6785714285714286,Support vector machine,0.893,Support vector machine (0.893)
0.047619047619047616,0.6904761904761905,Support vector machine,0.893,Support vector machine (0.893)
0.047619047619047616,0.7023809523809523,Support vector machine,0.893,Support vector machine (0.893)
0.09523809523809523,0.7023809523809523,Support vector machine,0.893,Support vector machine (0.893)
0.09523809523809523,0.7142857142857143,Support vector machine,0.893,Support vector machine (0.893)
0.09523809523809523,0.7261904761904762,Support vector machine,0.893,Support vector machine (0.893)
0.09523809523809523,0.7380952380952381,Support vector machine,0.893,Support vector machine (0.893)
0.14285714285714285,0.7380952380952381,Support vector machine,0.893,Support vector machine (0.893)
0.14285714285714285,0.75,Support vector machine,0.893,Support vector machine (0.893)
0.14285714285714285,0.7619047619047619,Support vector machine,0.893,Support vector machine (0.893)
0.14285714285714285,0.7738095238095238,Support vector machine,0.893,Support vector machine (0.893)
0.14285714285714285,0.7857142857142857,Support vector machine,0.893,Support vector machine (0.893)
0.19047619047619047,0.7857142857142857,Support vector machine,0.893,Support vector machine (0.893)
0.23809523809523808,0.7857142857142857,Support vector machine,0.893,Support vector machine (0.893)
0.23809523809523808,0.7976190476190477,Support vector machine,0.893,Support vector machine (0.893)
0.23809523809523808,0.8095238095238095,Support vector machine,0.893,Support vector machine (0.893)
0.23809523809523808,0.8214285714285714,Support vector machine,0.893,Support vector machine (0.893)
0.23809523809523808,0.8333333333333334,Support vector machine,0.893,Support vector machine (0.893)
0.2857142857142857,0.8333333333333334,Support vector machine,0.893,Support vector machine (0.893)
0.2857142857142857,0.8452380952380952,Support vector machine,0.893,Support vector machine (0.893)
0.3333333333333333,0.8452380952380952,Support vector machine,0.893,Support vector machine (0.893)
0.3333333333333333,0.8571428571428571,Support vector machine,0.893,Support vector machine (0.893)
0.3333333333333333,0.8690476190476191,Support vector machine,0.893,Support vector machine (0.893)
0.3333333333333333,0.8809523809523809,Support vector machine,0.893,Support vector machine (0.893)
0.38095238095238093,0.8809523809523809,Support vector machine,0.893,Support vector machine (0.893)
0.38095238095238093,0.8928571428571429,Support vector machine,0.893,Support vector machine (0.893)
0.38095238095238093,0.9047619047619048,Support vector machine,0.893,Support vector machine (0.893)
0.42857142857142855,0.9047619047619048,Support vector machine,0.893,Support vector machine (0.893)
0.47619047619047616,0.9047619047619048,Support vector machine,0.893,Support vector machine (0.893)
0.47619047619047616,0.9166666666666666,Support vector machine,0.893,Support vector machine (0.893)
0.5238095238095238,0.9166666666666666,Support vector machine,0.893,Support vector machine (0.893)
0.5238095238095238,0.9285714285714286,Support vector machine,0.893,Support vector machine (0.893)
0.5714285714285714,0.9285714285714286,Support vector machine,0.893,Support vector machine (0.893)
0.5714285714285714,0.9404761904761905,Support vector machine,0.893,Support vector machine (0.893)
0.5714285714285714,0.9523809523809523,Support vector machine,0.893,Support vector machine (0.893)
0.6190476190476191,0.9523809523809523,Support vector machine,0.893,Support vector machine (0.893)
0.6190476190476191,0.9642857142857143,Support vector machine,0.893,Support vector machine (0.893)
0.6666666666666666,0.9642857142857143,Support vector machine,0.893,Support vector machine (0.893)
0.6666666666666666,0.9761904761904762,Support vector machine,0.893,Support vector machine (0.893)
0.7142857142857143,0.9761904761904762,Support vector machine,0.893,Support vector machine (0.893)
0.7619047619047619,0.9761904761904762,Support vector machine,0.893,Support vector machine (0.893)
0.8095238095238095,0.9761904761904762,Support vector machine,0.893,Support vector machine (0.893)
0.8571428571428571,0.9761904761904762,Support vector machine,0.893,Support vector machine (0.893)
0.8571428571428571,0.9880952380952381,Support vector machine,0.893,Support vector machine (0.893)
0.9047619047619048,0.9880952380952381,Support vector machine,0.893,Support vector machine (0.893)
0.9047619047619048,1,Support vector machine,0.893,Support vector machine (0.893)
0.9523809523809523,1,Support vector machine,0.893,Support vector machine (0.893)
1,1,Support vector machine,0.893,Support vector machine (0.893)
0,0,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.011904761904761904,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.03571428571428571,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.047619047619047616,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.05952380952380952,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.07142857142857142,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.08333333333333333,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.09523809523809523,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.11904761904761904,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.13095238095238096,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.15476190476190477,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.16666666666666666,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.17857142857142858,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.19047619047619047,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.20238095238095238,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.21428571428571427,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.2261904761904762,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.23809523809523808,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.25,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.2619047619047619,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.27380952380952384,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.2857142857142857,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.2976190476190476,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.30952380952380953,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.32142857142857145,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.3333333333333333,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.34523809523809523,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.35714285714285715,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.36904761904761907,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.39285714285714285,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.40476190476190477,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.4166666666666667,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.42857142857142855,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.44047619047619047,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.4523809523809524,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.4642857142857143,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.47619047619047616,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.4880952380952381,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.5,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.5119047619047619,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.5238095238095238,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.5357142857142857,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.5476190476190477,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.5595238095238095,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.5714285714285714,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.5833333333333334,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.5952380952380952,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.6071428571428571,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.6190476190476191,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.6309523809523809,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.6428571428571429,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.6547619047619048,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.6666666666666666,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.6785714285714286,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0,0.6904761904761905,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.047619047619047616,0.6904761904761905,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.09523809523809523,0.6904761904761905,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.09523809523809523,0.7023809523809523,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.09523809523809523,0.7142857142857143,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.09523809523809523,0.7261904761904762,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.09523809523809523,0.7380952380952381,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.09523809523809523,0.75,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.14285714285714285,0.75,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.19047619047619047,0.75,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.19047619047619047,0.7619047619047619,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.19047619047619047,0.7738095238095238,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.23809523809523808,0.7738095238095238,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.23809523809523808,0.7857142857142857,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.23809523809523808,0.7976190476190477,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.23809523809523808,0.8095238095238095,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.23809523809523808,0.8214285714285714,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.23809523809523808,0.8333333333333334,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.23809523809523808,0.8452380952380952,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.2857142857142857,0.8452380952380952,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.3333333333333333,0.8452380952380952,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.38095238095238093,0.8452380952380952,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.42857142857142855,0.8452380952380952,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.42857142857142855,0.8571428571428571,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.47619047619047616,0.8571428571428571,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.5238095238095238,0.8571428571428571,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.5238095238095238,0.8690476190476191,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.5238095238095238,0.8809523809523809,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.5238095238095238,0.8928571428571429,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.5238095238095238,0.9047619047619048,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.5238095238095238,0.9166666666666666,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.5714285714285714,0.9166666666666666,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.5714285714285714,0.9285714285714286,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.5714285714285714,0.9404761904761905,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.5714285714285714,0.9523809523809523,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.5714285714285714,0.9642857142857143,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.6190476190476191,0.9642857142857143,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.6666666666666666,0.9642857142857143,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.6666666666666666,0.9761904761904762,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.6666666666666666,0.9880952380952381,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.6666666666666666,1,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.7142857142857143,1,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.7619047619047619,1,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.8095238095238095,1,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.8571428571428571,1,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.9047619047619048,1,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
0.9523809523809523,1,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
1,1,Extreem gradient boosting,0.887,Extreem gradient boosting (0.887)
